Name,Label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22
xn--72c9ah5dd7a5a9g5c,1,20,15131,804.35,720.5238095,38.30238095,0.952380952,0.952380952,2.455949355,19,529751,16348.89474,25226.2381,778.518797,0.904761905,0.904761905,2.619982684,3,0.142857143,1,2.735714286,1,0
engineerbabu,1,11,2796,81.63636364,233,6.803030303,0.916666667,0.916666667,0.648241756,10,103710,881.9,8642.5,73.49166667,0.833333333,0.833333333,0.27356489,6,0.5,1,6.2225,6,0
joyetech,1,7,2969,127.8571429,371.125,15.98214286,0.875,0.875,0.539817105,6,109468,1729.5,13683.5,216.1875,0.75,0.75,0.238001307,3,0.375,1,5.18,4,0
aupair,1,5,1699,111.2,283.1666667,18.53333333,0.833333333,0.833333333,0.418613953,4,52218,2346,8703,391,0.666666667,0.666666667,0.207602091,4,0.666666667,1,6.446666667,5,0
lfmall,1,5,1526,178,254.3333333,29.66666667,0.833333333,0.833333333,0.403790819,4,41534,2652.5,6922.333333,442.0833333,0.666666667,0.666666667,0.205083152,1,0.166666667,1,4.723333333,2,0
starmusiq,1,8,4374,120.25,486,13.36111111,0.888888889,0.888888889,0.554756506,7,153846,1553.857143,17094,172.6507937,0.777777778,0.777777778,0.229484207,3,0.333333333,1,5.454444444,5,0
nileair,1,6,1726,58.83333333,246.5714286,8.404761905,0.857142857,0.857142857,0.327705008,5,53207,1478.2,7601,211.1714286,0.714285714,0.714285714,0.176435764,4,0.571428571,1,7.292857143,4,0
moreheadstate,1,12,4567,56.58333333,351.3076923,4.352564103,0.923076923,0.923076923,0.540535996,11,145608,671.0909091,11200.61538,51.62237762,0.846153846,0.846153846,0.226771875,6,0.461538462,1,6.878461538,12,0
traektoria,1,9,4202,111.4444444,420.2,11.14444444,0.9,0.9,0.591039402,8,147862,1843.375,14786.2,184.3375,0.8,0.8,0.307908215,5,0.5,1,7.011,4,0
myfootball,1,9,3908,142.1111111,390.8,14.21111111,0.9,0.9,0.776557792,8,131943,1277.125,13194.3,127.7125,0.8,0.8,0.277586833,3,0.3,1,4.832,5,0
uskidsgolf,1,9,4206,170.4444444,420.6,17.04444444,0.9,0.9,0.912864562,8,143495,2214.375,14349.5,221.4375,0.8,0.8,0.417638035,3,0.3,1,4.475,10,0
coinigy,1,6,2017,125.6666667,288.1428571,17.95238095,0.857142857,0.857142857,0.446239308,5,66906,1940,9558,277.1428571,0.714285714,0.714285714,0.208099317,3,0.428571429,1,5.162857143,2,0
workle,1,5,2873,139.6,478.8333333,23.26666667,0.833333333,0.833333333,0.397467986,4,92994,1544.25,15499,257.375,0.666666667,0.666666667,0.148529445,2,0.333333333,1,5.193333333,2,0
winzbro,1,6,3352,232.3333333,478.8571429,33.19047619,0.857142857,0.857142857,0.567054008,5,102143,4656.4,14591.85714,665.2,0.714285714,0.714285714,0.380818139,2,0.285714286,1,4.484285714,2,0
prysmiangroup,1,12,6408,96.41666667,492.9230769,7.416666667,0.923076923,0.923076923,0.85722611,11,213756,1885.636364,16442.76923,145.048951,0.846153846,0.846153846,0.43311972,4,0.307692308,1,5.076923077,4,0
dypatil,1,6,2705,124,386.4285714,17.71428571,0.857142857,0.857142857,0.444509127,5,90650,1917.2,12950,273.8857143,0.714285714,0.714285714,0.219100021,2,0.285714286,1,5.052857143,3,0
dsa-qag,1,6,2895,327,413.5714286,46.71428571,0.857142857,0.857142857,0.685720946,5,109618,9924.4,15659.71429,1417.771429,0.714285714,0.714285714,0.577920207,2,0.285714286,1,4.615714286,0,0
premier-kladionica,1,17,7139,104.7058824,396.6111111,5.816993464,0.944444444,0.944444444,1.0736695,16,267915,1375.25,14884.16667,76.40277778,0.888888889,0.888888889,0.496666447,8,0.444444444,1,5.987777778,9,0
powerbuy,1,7,3643,167.2857143,455.375,20.91071429,0.875,0.875,0.652824553,6,108470,1183.5,13558.75,147.9375,0.75,0.75,0.20693549,3,0.375,1,4.33625,5,0
dlapk4all,1,8,3136,326.5,348.4444444,36.27777778,0.888888889,0.888888889,0.774476653,7,102646,5784.285714,11405.11111,642.6984127,0.777777778,0.777777778,0.57704121,2,0.222222222,1,4.542222222,2,0
seoreseller,1,9,4104,45.44444444,373.0909091,4.131313131,0.818181818,0.909090909,0.317944781,9,149259,491.6666667,13569,44.6969697,0.818181818,0.818181818,0.142281063,5,0.454545455,1,7.38,9,0
incometax,1,8,2831,73.875,314.5555556,8.208333333,0.888888889,0.888888889,0.414128593,7,106481,549.8571429,11831.22222,61.0952381,0.777777778,0.777777778,0.122438684,4,0.444444444,1,5.986666667,8,0
mediabay,1,7,1111,68.42857143,138.875,8.553571429,0.875,0.875,0.421117224,6,41082,675.5,5135.25,84.4375,0.75,0.75,0.120489161,4,0.5,1,5.795,3,0
simdif,1,5,1903,167,317.1666667,27.83333333,0.833333333,0.833333333,0.447855652,4,60414,3630.5,10069,605.0833333,0.666666667,0.666666667,0.291442797,2,0.333333333,1,4.93,2,0
hrtechnologyconference,1,21,8286,111.7619048,376.6363636,5.08008658,0.954545455,0.954545455,1.455236328,20,311242,1286.3,14147.36364,58.46818182,0.909090909,0.909090909,0.594516755,7,0.318181818,1,5.685909091,10,0
grandxxi,1,7,3324,220.1428571,415.5,27.51785714,0.875,0.875,0.613685243,6,92606,4888.166667,11575.75,611.0208333,0.75,0.75,0.393996443,2,0.25,1,4.53875,5,0
slatestarcodex,1,13,5049,60.30769231,360.6428571,4.307692308,0.928571429,0.928571429,0.602738612,12,184853,420.5833333,13203.78571,30.04166667,0.857142857,0.857142857,0.171473126,5,0.357142857,1,6.390714286,16,0
grozny,1,5,2948,274,491.3333333,45.66666667,0.833333333,0.833333333,0.567598054,4,92230,5718.25,15371.66667,953.0416667,0.666666667,0.666666667,0.342573005,1,0.166666667,1,4.098333333,0,0
uin-suska,1,8,5604,157,622.6666667,17.44444444,0.888888889,0.888888889,0.76412506,7,198331,2351.428571,22036.77778,261.2698413,0.777777778,0.777777778,0.402729798,4,0.444444444,1,5.05,2,0
situsbaru,1,8,3949,95.5,438.7777778,10.61111111,0.888888889,0.888888889,0.549968479,7,124552,1341.285714,13839.11111,149.031746,0.777777778,0.777777778,0.257147838,4,0.444444444,1,5.667777778,4,0
gersonclinic,1,11,4453,55.18181818,371.0833333,4.598484848,0.916666667,0.916666667,0.524129874,10,157284,483.4,13107,40.28333333,0.833333333,0.833333333,0.159418214,4,0.333333333,1,5.976666667,5,0
hdts,1,3,1145,272,286.25,68,0.75,0.75,0.380626987,2,15315,7915,3828.75,1978.75,0.5,0.5,0.24075129,0,0,1,4.6075,0,1
hitboxarcade,1,11,3674,133.1818182,306.1666667,11.09848485,0.916666667,0.916666667,0.861189282,10,134803,1861.7,11233.58333,155.1416667,0.833333333,0.833333333,0.428746311,5,0.416666667,1,5.689166667,9,0
plancke,1,6,1984,80.5,283.4285714,11.5,0.857142857,0.857142857,0.383896923,5,60606,1762.2,8658,251.7428571,0.714285714,0.714285714,0.14837252,2,0.285714286,1,5.498571429,2,0
prepa,1,4,1978,71.5,395.6,14.3,0.8,0.8,0.235158109,3,53374,378.6666667,10674.8,75.73333333,0.6,0.6,0.043147649,2,0.4,1,6.26,5,0
procureware,1,9,4991,85.11111111,453.7272727,7.737373737,0.818181818,0.909090909,0.57473175,9,164687,629.7777778,14971.54545,57.25252525,0.818181818,0.818181818,0.181401756,5,0.454545455,1,6.049090909,10,0
adshell,1,6,1694,71.16666667,242,10.16666667,0.857142857,0.857142857,0.368807671,5,47898,812.2,6842.571429,116.0285714,0.714285714,0.714285714,0.121843082,2,0.285714286,1,5.805714286,5,0
kitchenaid,1,9,2771,75.88888889,277.1,7.588888889,0.9,0.9,0.556343349,8,93354,755.375,9335.4,75.5375,0.8,0.8,0.195184738,4,0.4,1,5.768,8,0
memeglobal,1,8,2504,100,250.4,10,0.8,0.9,0.562958206,8,94459,987.875,9445.9,98.7875,0.8,0.8,0.229508474,4,0.4,1,5.672,7,0
booksweeps,1,9,4004,156.6666667,400.4,15.66666667,0.9,0.9,0.906250535,8,129579,1569.875,12957.9,156.9875,0.8,0.8,0.310256183,4,0.4,1,5.518,10,0
productive,1,9,4639,105.3333333,463.9,10.53333333,0.9,0.9,0.687723401,8,145563,495.625,14556.3,49.5625,0.8,0.8,0.136800574,4,0.4,1,5.158,7,0
readfreenovelsonline,1,18,7572,83.77777778,378.6,4.188888889,0.9,0.95,1.061211421,18,268285,771.1111111,13414.25,38.55555556,0.9,0.9,0.364972317,9,0.45,1,6.654,14,0
beema-online,1,11,4577,105.4545455,381.4166667,8.787878788,0.916666667,0.916666667,0.699581969,10,154710,1289,12892.5,107.4166667,0.833333333,0.833333333,0.310327632,6,0.5,1,6.4075,7,0
alghad,1,5,944,146.8,157.3333333,24.46666667,0.833333333,0.833333333,0.403311208,4,35588,3741.75,5931.333333,623.625,0.666666667,0.666666667,0.277631658,2,0.333333333,1,5.261666667,2,0
dentalimplantscr,1,14,5801,65.42857143,362.5625,4.089285714,0.875,0.9375,0.72784364,14,216506,398.9285714,13531.625,24.93303571,0.875,0.875,0.193314836,4,0.25,1,5.995,14,0
linksyssmartwifi,1,15,7929,127.8,495.5625,7.9875,0.9375,0.9375,1.218129975,14,293414,1865.571429,18338.375,116.5982143,0.875,0.875,0.578971508,4,0.25,1,5.25875,10,0
crazydogtshirts,1,13,7011,182.1538462,467.4,12.14358974,0.866666667,0.933333333,1.23486479,13,237957,2851.307692,15863.8,190.0871795,0.866666667,0.866666667,0.733375679,3,0.2,1,5.104666667,7,0
shortearn,1,8,3747,47,416.3333333,5.222222222,0.888888889,0.888888889,0.342646266,7,117131,322.7142857,13014.55556,35.85714286,0.777777778,0.777777778,0.085345957,3,0.333333333,1,6.721111111,7,0
dankennedytribute,1,16,6686,112.5625,393.2941176,6.621323529,0.941176471,0.941176471,1.167340953,15,226059,1480.4,13297.58824,87.08235294,0.882352941,0.882352941,0.574603765,6,0.352941176,1,5.792352941,9,0
setaat,1,5,1605,75.6,267.5,12.6,0.833333333,0.833333333,0.264460673,4,60120,1921.25,10020,320.2083333,0.666666667,0.666666667,0.188220364,3,0.5,1,7.855,3,0
3rah,1,3,1775,390.3333333,443.75,97.58333333,0.75,0.75,0.268022243,2,67079,7252.5,16769.75,1813.125,0.5,0.5,0.197528577,1,0.25,1,4.625,1,1
artanpress,1,9,4044,62.33333333,404.4,6.233333333,0.9,0.9,0.398912127,8,126766,488.25,12676.6,48.825,0.8,0.8,0.12146324,3,0.3,1,6.939,6,0
iviralx,1,6,2556,174,365.1428571,24.85714286,0.857142857,0.857142857,0.421828831,5,80206,2199.6,11458,314.2285714,0.714285714,0.714285714,0.207357454,3,0.428571429,1,5.325714286,1,0
adsglobal,1,8,2086,131.75,231.7777778,14.63888889,0.888888889,0.888888889,0.655887037,7,78614,1827.857143,8734.888889,203.0952381,0.777777778,0.777777778,0.287939739,3,0.333333333,1,5.521111111,3,0
medkz,1,4,1148,329.5,229.6,65.9,0.8,0.8,0.403020138,3,28123,10107,5624.6,2021.4,0.6,0.6,0.272344279,1,0.2,1,3.78,1,0
thegreatestbooks,1,15,6098,88.2,381.125,5.5125,0.9375,0.9375,0.934605191,14,216192,647.1428571,13512,40.44642857,0.875,0.875,0.271910244,6,0.375,1,6.24375,15,0
achoapps,1,7,2092,120.2857143,261.5,15.03571429,0.875,0.875,0.579051223,6,56961,1596.5,7120.125,199.5625,0.75,0.75,0.230452255,3,0.375,1,5.58875,1,0
cheryco,1,6,2202,89.83333333,314.5714286,12.83333333,0.857142857,0.857142857,0.363583593,5,80094,949.6,11442,135.6571429,0.714285714,0.714285714,0.132438665,2,0.285714286,1,5.054285714,2,0
artfire,1,6,2584,99.16666667,369.1428571,14.16666667,0.857142857,0.857142857,0.375400413,5,73322,1211.2,10474.57143,173.0285714,0.714285714,0.714285714,0.156605077,3,0.428571429,1,6.731428571,5,0
pro,1,2,1249,53.5,416.3333333,17.83333333,0.666666667,0.666666667,0.100876134,1,22321,18,7440.333333,6,0.333333333,0.333333333,0.001142904,1,0.333333333,1,5.543333333,1,1
theparisreview,1,13,5554,89.38461538,396.7142857,6.384615385,0.928571429,0.928571429,0.833742198,12,204096,715.6666667,14578.28571,51.11904762,0.857142857,0.857142857,0.256777864,6,0.428571429,1,6.196428571,11,0
worldwidescience,1,15,5886,118.0666667,367.875,7.379166667,0.9375,0.9375,1.153909314,14,220191,917.7857143,13761.9375,57.36160714,0.875,0.875,0.352254865,6,0.375,1,5.71875,8,0
vsehvosty,1,8,4769,230.375,529.8888889,25.59722222,0.888888889,0.888888889,0.797848957,7,152684,5077.571429,16964.88889,564.1746032,0.777777778,0.777777778,0.537407025,2,0.222222222,1,4.781111111,2,0
civilenggforall,1,14,4937,108.5,329.1333333,7.233333333,0.933333333,0.933333333,0.891160669,13,170912,2139.307692,11394.13333,142.6205128,0.866666667,0.866666667,0.476580094,5,0.333333333,1,5.289333333,6,0
habilelabs,1,8,1697,98.5,169.7,9.85,0.8,0.9,0.512643719,8,62078,844.625,6207.8,84.4625,0.8,0.8,0.208394999,4,0.4,1,5.867,4,0
indiaexpomart,1,12,4586,88.16666667,352.7692308,6.782051282,0.923076923,0.923076923,0.717085609,11,148668,1276.909091,11436,98.22377622,0.846153846,0.846153846,0.328060561,6,0.461538462,1,6.105384615,6,0
my-eoffice,1,9,4330,190,433,19,0.9,0.9,0.944766551,8,161245,5584.875,16124.5,558.4875,0.8,0.8,0.446226464,4,0.4,1,4.757,5,0
ofilmywap,1,8,3753,173.125,417,19.23611111,0.888888889,0.888888889,0.811135467,7,141839,2338.714286,15759.88889,259.8571429,0.777777778,0.777777778,0.370290477,3,0.333333333,1,4.388888889,4,0
pudhari,1,6,2417,148.5,345.2857143,21.21428571,0.857142857,0.857142857,0.488011802,5,66806,3415.6,9543.714286,487.9428571,0.714285714,0.714285714,0.30151079,3,0.428571429,1,5.021428571,1,0
shipyaari,1,8,3469,152.125,385.4444444,16.90277778,0.888888889,0.888888889,0.68772968,7,106745,2951,11860.55556,327.8888889,0.777777778,0.777777778,0.400808349,4,0.444444444,1,5.951111111,3,0
breazy,1,5,1861,184.6,310.1666667,30.76666667,0.833333333,0.833333333,0.440918254,4,33573,2304.25,5595.5,384.0416667,0.666666667,0.666666667,0.197532434,2,0.333333333,1,5.016666667,1,0
casebriefs,1,9,2326,128.2222222,232.6,12.82222222,0.9,0.9,0.693686435,8,80225,1671.875,8022.5,167.1875,0.8,0.8,0.319496192,4,0.4,1,6.334,4,0
cruiseradio,1,10,3805,74.2,345.9090909,6.745454545,0.909090909,0.909090909,0.578580499,9,132227,699,12020.63636,63.54545455,0.818181818,0.818181818,0.193072403,6,0.545454545,1,6.44,6,0
followupthen,1,11,5557,140.4545455,463.0833333,11.70454545,0.916666667,0.916666667,0.862331505,10,204624,2805.9,17052,233.825,0.833333333,0.833333333,0.53609399,4,0.333333333,1,4.780833333,8,0
launchscale,1,10,3279,90.8,298.0909091,8.254545455,0.909090909,0.909090909,0.635883149,9,108272,1314.111111,9842.909091,119.4646465,0.818181818,0.818181818,0.316885477,4,0.363636364,1,5.801818182,3,0
mmc,1,2,928,289.5,309.3333333,96.5,0.666666667,0.666666667,0.278675595,1,17787,7562,5929,2520.666667,0.333333333,0.333333333,0.118616419,0,0,1,3.536666667,0,1
siteimprove323,1,13,7707,213.1538462,550.5,15.22527473,0.928571429,0.928571429,1.111956629,12,251050,3928.416667,17932.14286,280.6011905,0.857142857,0.857142857,0.675698826,5,0.357142857,1,4.906428571,9,0
sixtyandme,1,9,4675,154.2222222,467.5,15.42222222,0.9,0.9,0.781036554,8,159934,3130.5,15993.4,313.05,0.8,0.8,0.497660912,3,0.3,1,5.414,5,0
noandishaan,1,9,2974,90.55555556,270.3636364,8.232323232,0.818181818,0.909090909,0.585894076,9,112209,1322.666667,10200.81818,120.2424242,0.818181818,0.818181818,0.297884744,5,0.454545455,1,6.671818182,7,0
144drzahrashahbazipharmacy,1,23,10747,268.3478261,413.3461538,10.32107023,0.884615385,0.961538462,2.348170597,24,403902,4721.208333,15534.69231,181.5849359,0.923076923,0.923076923,1.581921102,7,0.269230769,1,4.569615385,14,0
cabinets,1,7,1856,58.85714286,232,7.357142857,0.875,0.875,0.352490242,6,42211,661.1666667,5276.375,82.64583333,0.75,0.75,0.123561636,3,0.375,1,6.41375,9,0
tse,1,2,1430,69.5,476.6666667,23.16666667,0.666666667,0.666666667,0.122665042,1,28125,1453,9375,484.3333333,0.333333333,0.333333333,0.041760912,1,0.333333333,1,7.433333333,0,1
wixaffiliates,1,12,4415,127.8333333,339.6153846,9.833333333,0.923076923,0.923076923,0.904066546,11,160966,2431.454545,12382,187.034965,0.846153846,0.846153846,0.472751726,6,0.461538462,1,5.62,4,0
vistek,1,5,2724,73.4,454,12.23333333,0.833333333,0.833333333,0.268948289,4,97221,408,16203.5,68,0.666666667,0.666666667,0.054372675,2,0.333333333,1,5.495,1,0
theauctionhub,1,12,5181,115.5833333,398.5384615,8.891025641,0.923076923,0.923076923,0.921133656,11,167623,947.1818182,12894.07692,72.86013986,0.846153846,0.846153846,0.286747661,6,0.461538462,1,5.370769231,6,0
abuomar,1,6,1856,135.8333333,265.1428571,19.4047619,0.857142857,0.857142857,0.442964638,5,69722,3998.6,9960.285714,571.2285714,0.714285714,0.714285714,0.318198013,4,0.571428571,1,5.898571429,1,0
ghanamotion,1,10,3644,63,331.2727273,5.727272727,0.909090909,0.909090909,0.514855065,9,117484,530.1111111,10680.36364,48.19191919,0.818181818,0.818181818,0.152242695,5,0.454545455,1,6.123636364,8,0
imgburn,1,6,2507,230.1666667,358.1428571,32.88095238,0.857142857,0.857142857,0.666288723,5,70058,3592,10008.28571,513.1428571,0.714285714,0.714285714,0.342856276,2,0.285714286,1,4.461428571,4,0
redf,1,3,927,141.3333333,231.75,35.33333333,0.75,0.75,0.215659606,2,30600,1929,7650,482.25,0.5,0.5,0.087765732,1,0.25,0,5.265,2,1
ilaveten,1,7,2625,49,328.125,6.125,0.875,0.875,0.3135469,6,93281,770.3333333,11660.125,96.29166667,0.75,0.75,0.146269414,4,0.5,1,6.8,3,0
pga,1,2,806,296,268.6666667,98.66666667,0.666666667,0.666666667,0.238658248,1,21889,5150,7296.333333,1716.666667,0.333333333,0.333333333,0.096439884,1,0.333333333,1,4.886666667,0,1
qantasmoney,1,10,4269,114.2,388.0909091,10.38181818,0.909090909,0.909090909,0.592315524,9,155280,1410.555556,14116.36364,128.2323232,0.818181818,0.818181818,0.270141948,4,0.363636364,1,5.979090909,7,0
qvalent,1,6,2544,215.1666667,363.4285714,30.73809524,0.857142857,0.857142857,0.287439249,5,77002,2835.4,11000.28571,405.0571429,0.714285714,0.714285714,0.19186862,2,0.285714286,1,5.36,3,0
reckonone,1,7,3388,69.57142857,376.4444444,7.73015873,0.777777778,0.888888889,0.370535162,7,109593,1001.714286,12177,111.3015873,0.777777778,0.777777778,0.201425132,4,0.444444444,1,6.487777778,9,0
zipmoney,1,7,3555,165.2857143,444.375,20.66071429,0.875,0.875,0.618901207,6,128224,1969.666667,16028,246.2083333,0.75,0.75,0.267321394,3,0.375,1,4.89,5,0
batimes,1,6,1739,40.83333333,248.4285714,5.833333333,0.857142857,0.857142857,0.237622856,5,59460,366.2,8494.285714,52.31428571,0.714285714,0.714285714,0.063126635,3,0.428571429,1,6.384285714,6,0
merinfo,1,6,2309,65.33333333,329.8571429,9.333333333,0.857142857,0.857142857,0.278757683,5,79824,169.8,11403.42857,24.25714286,0.714285714,0.714285714,0.037921978,3,0.428571429,1,5.995714286,3,0
feztiva,1,6,3199,230.8333333,457,32.97619048,0.857142857,0.857142857,0.633016677,5,91088,5607.4,13012.57143,801.0571429,0.714285714,0.714285714,0.419658103,3,0.428571429,1,5.184285714,1,0
rri,1,2,1319,121,439.6666667,40.33333333,0.666666667,0.666666667,0.151480584,1,25203,1162,8401,387.3333333,0.333333333,0.333333333,0.035452619,1,0.333333333,1,6.76,0,1
muslimpro,1,8,4417,111.75,490.7777778,12.41666667,0.888888889,0.888888889,0.622562197,7,142564,1039.714286,15840.44444,115.5238095,0.777777778,0.777777778,0.2074533,3,0.333333333,1,5.014444444,8,0
gabruu,1,5,1735,223,289.1666667,37.16666667,0.833333333,0.833333333,0.533197966,4,36162,4382.25,6027,730.375,0.666666667,0.666666667,0.309998114,3,0.5,1,4.486666667,1,0
concrete5,1,8,2962,154.625,329.1111111,17.18055556,0.888888889,0.888888889,0.417696364,7,105395,2290.714286,11710.55556,254.5238095,0.777777778,0.777777778,0.271130537,3,0.333333333,1,5.91,5,0
pogomap,1,6,2385,83.33333333,340.7142857,11.9047619,0.857142857,0.857142857,0.408418612,5,89884,2018,12840.57143,288.2857143,0.714285714,0.714285714,0.23628664,3,0.428571429,1,5.071428571,3,0
trontrade,1,7,3971,34,441.2222222,3.777777778,0.777777778,0.888888889,0.221052864,7,146187,147,16243,16.33333333,0.777777778,0.777777778,0.046803575,3,0.333333333,1,6.76,4,0
cruisecheap,1,10,3221,84.2,292.8181818,7.654545455,0.909090909,0.909090909,0.663330756,9,121535,853.3333333,11048.63636,77.57575758,0.818181818,0.818181818,0.230828275,5,0.454545455,1,5.953636364,6,0
lumion,1,5,2542,90.4,423.6666667,15.06666667,0.833333333,0.833333333,0.343515103,4,75747,1760.25,12624.5,293.375,0.666666667,0.666666667,0.170507088,3,0.5,1,5.341666667,2,0
1001dizi,1,7,5526,388.8571429,690.75,48.60714286,0.875,0.875,0.913283193,6,173421,5549.833333,21677.625,693.7291667,0.75,0.75,0.543119963,2,0.25,1,2.4475,0,0
cps,1,2,681,304,227,101.3333333,0.666666667,0.666666667,0.276417145,1,3477,5277,1159,1759,0.333333333,0.333333333,0.097800653,0,0,1,4.42,0,1
porno-dojki,1,10,5697,223.2,517.9090909,20.29090909,0.909090909,0.909090909,1.014908814,9,201496,3979.333333,18317.81818,361.7575758,0.818181818,0.818181818,0.623541387,4,0.363636364,1,4.698181818,5,0
actuallno,1,8,2986,138.25,331.7777778,15.36111111,0.888888889,0.888888889,0.665715974,7,93955,1538.857143,10439.44444,170.984127,0.777777778,0.777777778,0.271501822,4,0.444444444,1,6.07,4,0
madandaily,1,8,1971,72.75,197.1,7.275,0.8,0.9,0.429198393,8,57830,407.75,5783,40.775,0.8,0.8,0.120891837,4,0.4,1,5.778,6,0
mon-ip,1,5,3284,175.6,547.3333333,29.26666667,0.833333333,0.833333333,0.469749971,4,112557,3108.75,18759.5,518.125,0.666666667,0.666666667,0.243249643,2,0.333333333,1,4.723333333,1,0
nudepatch,1,8,2966,114.375,329.5555556,12.70833333,0.888888889,0.888888889,0.615059682,7,109307,1161,12145.22222,129,0.777777778,0.777777778,0.227612032,3,0.333333333,1,5.235555556,6,0
radionacional,1,9,3594,55.33333333,276.4615385,4.256410256,0.692307692,0.923076923,0.377746415,9,135795,394,10445.76923,30.30769231,0.692307692,0.846153846,0.122453922,7,0.538461538,1,6.759230769,6,0
walkersands,1,10,3828,94.6,348,8.6,0.909090909,0.909090909,0.634496307,9,140171,800.1111111,12742.81818,72.73737374,0.818181818,0.818181818,0.204734841,3,0.272727273,1,5.901818182,8,0
e-nyelv,1,6,3650,263,521.4285714,37.57142857,0.857142857,0.857142857,0.734681651,5,121868,5001.6,17409.71429,714.5142857,0.714285714,0.714285714,0.452375618,2,0.285714286,1,4.921428571,1,0
laimanhua,1,8,2766,122.5,307.3333333,13.61111111,0.888888889,0.888888889,0.604571986,7,75991,1525.285714,8443.444444,169.4761905,0.777777778,0.777777778,0.278791208,5,0.555555556,1,6.153333333,4,0
a-star,1,5,2908,107.8,484.6666667,17.96666667,0.833333333,0.833333333,0.312342378,4,109726,904.25,18287.66667,150.7083333,0.666666667,0.666666667,0.100006614,2,0.333333333,1,6.501666667,2,0
